TICKER,CNAME,ACTDATS,ESTIMATOR,ANALYS,FPI,MEASURE,VALUE,FPEDATS,REVDATS,REVTIMS,ANNDATS,ANNTIMS,ACTUAL,ANNDATS_ACT,ANNTIMS_ACT
NFLX,NETFLIX INC.,20151015,2394,106603,1,EPS,0.191,20151231,20160114,9:13:07,20151015,9:24:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,2628,22953,1,EPS,0.21,20151231,20160115,7:52:58,20151015,6:35:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,1549,78488,1,EPS,0.21,20151231,20160115,7:05:59,20151015,4:12:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,3037,72001,1,EPS,0.19,20151231,20160115,7:54:10,20151015,0:11:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,42,125888,1,EPS,0.2,20151231,20160119,7:19:42,20151015,2:49:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,954,19787,1,EPS,0.21,20151231,20160119,0:13:04,20151015,7:30:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151016,11,105361,1,EPS,0.21,20151231,20151204,8:28:00,20151016,8:02:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151019,206,105367,1,EPS,0.2,20151231,20160107,7:33:32,20151019,18:34:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151111,3374,131848,1,EPS,0.2,20151231,20160106,19:29:36,20151111,16:12:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151127,3113,48634,1,EPS,0.21,20151231,20151127,9:42:32,20151106,12:01:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151207,3350,137103,1,EPS,0.12,20151231,20151207,11:34:28,20151207,5:19:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151214,260,80523,1,EPS,0.21,20151231,20160113,19:14:43,20151214,0:18:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151221,192,81118,1,EPS,0.26,20151231,20160107,1:19:39,20151221,19:22:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20160106,118,72088,1,EPS,0.19,20151231,20160106,22:40:36,20160106,22:30:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20160107,3477,119704,1,EPS,0.2,20151231,20160119,6:13:51,20160107,6:05:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20160108,1749,14162,1,EPS,0.14,20151231,20160118,4:28:30,20160108,3:08:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20160112,100,114392,1,EPS,0.399,20151231,20160112,11:20:04,20160112,4:06:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20160113,89,82010,1,EPS,0.25,20151231,20160113,20:56:06,20160113,16:30:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20160114,873,142116,1,EPS,0.23,20151231,20160114,8:57:44,20160114,5:12:00,0.25,20160119,16:06:00
NFLX,NETFLIX INC.,20151014,220,114459,6,EPS,0.02,20151231,20151014,21:49:29,20151014,20:05:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151014,260,80523,6,EPS,0.02,20151231,20151018,20:21:54,20151014,20:44:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151014,952,48634,6,EPS,0.03,20151231,20151118,11:26:05,20151014,23:43:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151014,118,72088,6,EPS,0.03,20151231,20151214,18:15:25,20151014,22:30:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151014,3374,131848,6,EPS,0.02,20151231,20160106,19:29:36,20151014,23:14:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151014,899,113333,6,EPS,0.02,20151231,20160107,0:13:42,20151014,22:42:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151014,228,137026,6,EPS,0.02,20151231,20160114,4:39:00,20151014,20:47:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,29,149065,6,EPS,0.03,20151231,20151015,2:22:12,20151014,23:50:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,1951,46176,6,EPS,0.02,20151231,20151015,0:15:37,20151014,22:58:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,100,114392,6,EPS,0.107,20151231,20151015,8:07:14,20151015,4:00:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,31,110711,6,EPS,0.02,20151231,20151015,9:05:48,20151015,0:00:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,2899,73430,6,EPS,0.02,20151231,20151015,22:13:25,20151015,14:16:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,930,85902,6,EPS,0.02,20151231,20151015,14:28:34,20151015,9:05:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,3294,58063,6,EPS,0.02,20151231,20151015,13:33:17,20151015,8:58:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,3037,72001,6,EPS,0.11,20151231,20151015,0:05:19,20151015,0:04:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,2502,125796,6,EPS,0.03,20151231,20151019,23:28:54,20151015,4:34:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,98,80183,6,EPS,0.03,20151231,20160105,23:11:18,20151015,6:00:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,192,81118,6,EPS,0.02,20151231,20160107,1:19:39,20151015,2:16:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,464,9584,6,EPS,0.02,20151231,20160108,5:58:04,20151015,5:48:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,210,77748,6,EPS,0.02,20151231,20160113,20:33:56,20151015,6:31:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,3675,71755,6,EPS,0.03,20151231,20160113,5:09:25,20151015,5:03:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,183,120988,6,EPS,0.07,20151231,20160114,23:11:56,20151015,3:56:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,3369,147369,6,EPS,0.02,20151231,20160114,17:12:08,20151015,4:19:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,2394,106603,6,EPS,0.009,20151231,20160114,9:13:07,20151015,9:24:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,873,142116,6,EPS,0.04,20151231,20160114,8:57:44,20151015,3:49:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,3037,72001,6,EPS,0.01,20151231,20160115,7:54:10,20151015,0:11:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,2628,22953,6,EPS,0.03,20151231,20160115,7:52:58,20151015,6:35:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,1549,78488,6,EPS,0.02,20151231,20160115,7:05:59,20151015,4:12:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,42,125888,6,EPS,0.02,20151231,20160119,7:19:42,20151015,2:49:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,3477,119704,6,EPS,0.02,20151231,20160119,6:13:51,20151015,6:04:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151015,954,19787,6,EPS,0.02,20151231,20160119,0:13:04,20151015,7:30:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151127,3113,48634,6,EPS,0.03,20151231,20151127,9:42:32,20151106,12:01:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151214,260,80523,6,EPS,0.03,20151231,20160113,19:14:43,20151214,0:18:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20151231,2899,73430,6,EPS,0.01,20151231,20160113,8:09:41,20151231,5:34:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20160106,118,72088,6,EPS,0.01,20151231,20160106,22:40:36,20160106,22:30:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20160107,206,105367,6,EPS,0.02,20151231,20160107,7:33:32,20160107,1:40:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20160108,3323,57008,6,EPS,0,20151231,20160108,3:24:40,20160107,22:47:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20160112,100,114392,6,EPS,0.066,20151231,20160112,11:20:04,20160112,4:06:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20160113,89,82010,6,EPS,0.01,20151231,20160113,20:56:06,20160113,16:30:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20160114,238,71040,6,EPS,0.03,20151231,20160114,6:34:01,20160114,6:32:00,0.07,20160119,16:06:00
NFLX,NETFLIX INC.,20160120,3374,131848,6,EPS,0.1,20160331,20160120,2:19:24,20160119,22:24:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,228,137026,6,EPS,0.03,20160331,20160405,7:52:48,20160119,20:50:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,954,19787,6,EPS,0.03,20160331,20160412,21:41:36,20160119,20:45:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,260,80523,6,EPS,0.03,20160331,20160413,18:48:49,20160119,22:03:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,1267,87229,6,EPS,0.03,20160331,20160418,11:13:30,20160119,22:43:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,899,113333,6,EPS,0.03,20160331,20160418,13:16:00,20160119,21:03:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,3294,58063,6,EPS,0.03,20160331,20160120,11:55:17,20160120,8:56:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,3323,57008,6,EPS,0.05,20160331,20160120,4:45:21,20160120,0:43:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,3037,72001,6,EPS,0.03,20160331,20160120,5:08:01,20160120,0:12:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,31,110711,6,EPS,0.03,20160331,20160120,11:47:29,20160120,8:15:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,3675,71755,6,EPS,0.03,20160331,20160120,7:18:03,20160120,7:13:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,2502,82890,6,EPS,0.03,20160331,20160120,8:21:40,20160120,6:48:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,930,85902,6,EPS,0.03,20160331,20160120,2:21:15,20160120,2:20:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,98,80183,6,EPS,0.03,20160331,20160120,8:16:56,20160120,4:17:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,183,120988,6,EPS,0.1,20160331,20160310,3:06:13,20160120,4:03:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,118,72088,6,EPS,0.04,20160331,20160314,18:11:04,20160120,1:30:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,192,81118,6,EPS,0.03,20160331,20160407,1:22:39,20160120,0:19:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,464,9584,6,EPS,0.03,20160331,20160411,6:07:17,20160120,7:27:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,873,142116,6,EPS,0.04,20160331,20160412,11:35:03,20160120,2:46:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,220,114459,6,EPS,0.04,20160331,20160412,16:44:53,20160120,7:35:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,2628,22953,6,EPS,0.03,20160331,20160412,9:08:29,20160120,6:37:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,206,105367,6,EPS,0.03,20160331,20160413,6:33:53,20160120,1:39:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,1549,78488,6,EPS,0.03,20160331,20160415,16:59:46,20160120,3:58:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,3369,147369,6,EPS,0.02,20160331,20160415,12:32:25,20160120,4:00:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,2394,106603,6,EPS,0.029,20160331,20160417,22:16:47,20160120,8:30:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160120,3477,119704,6,EPS,0.07,20160331,20160418,6:07:10,20160120,6:05:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160127,2899,73430,6,EPS,0.08,20160331,20160418,9:30:52,20160127,5:34:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160129,89,82010,6,EPS,0.03,20160331,20160302,11:25:29,20160129,0:09:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160205,3807,54310,6,EPS,0.03,20160331,20160412,14:26:17,20160205,7:08:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160304,3675,71755,6,EPS,0.04,20160331,20160414,5:09:33,20160304,5:58:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160401,2502,125796,6,EPS,0.02,20160331,20160401,3:19:52,20160401,3:00:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160404,98,80183,6,EPS,0.02,20160331,20160404,23:11:15,20160404,23:05:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160408,3323,57008,6,EPS,0.04,20160331,20160408,3:29:03,20160408,3:01:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160418,100,114392,6,EPS,0.074,20160331,20160418,9:27:18,20160418,4:09:00,0.06,20160418,16:05:00
NFLX,NETFLIX INC.,20160418,3374,131848,6,EPS,0.05,20160630,20160418,22:56:11,20160418,21:48:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160418,228,137026,6,EPS,0.02,20160630,20160714,2:51:43,20160418,23:46:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160418,260,80523,6,EPS,0.02,20160630,20160714,17:08:46,20160418,23:23:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,31,110711,6,EPS,0.02,20160630,20160419,3:35:49,20160418,0:00:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,899,113333,6,EPS,0.02,20160630,20160629,0:08:45,20160418,22:36:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,954,19787,6,EPS,0.02,20160630,20160711,22:31:16,20160418,21:25:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,1267,87229,6,EPS,0.02,20160630,20160718,12:40:43,20160418,23:27:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,3294,58063,6,EPS,0.02,20160630,20160419,11:50:35,20160419,8:49:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,238,71040,6,EPS,0.02,20160630,20160419,6:34:11,20160419,6:33:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,3037,72001,6,EPS,0.02,20160630,20160419,4:28:25,20160419,0:33:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,2502,125796,6,EPS,0.01,20160630,20160419,7:26:47,20160419,6:09:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,2394,106603,6,EPS,0.01,20160630,20160419,10:17:10,20160419,8:07:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,98,80183,6,EPS,0.02,20160630,20160419,6:53:18,20160419,5:30:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,3675,71755,6,EPS,0.02,20160630,20160512,5:47:54,20160419,5:03:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,89,82010,6,EPS,0.03,20160630,20160526,6:15:24,20160419,6:07:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,118,72088,6,EPS,0.03,20160630,20160613,17:52:36,20160419,3:30:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,206,105367,6,EPS,0.01,20160630,20160620,2:09:03,20160419,1:40:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,192,81118,6,EPS,0.02,20160630,20160620,19:37:36,20160419,1:17:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,29,149065,6,EPS,0.09,20160630,20160621,21:28:22,20160419,0:00:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,3477,119704,6,EPS,0.02,20160630,20160705,18:03:00,20160419,6:05:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,464,9584,6,EPS,0.02,20160630,20160705,7:52:36,20160419,6:06:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,3323,57008,6,EPS,0.02,20160630,20160708,0:28:08,20160419,5:00:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,183,120988,6,EPS,0.07,20160630,20160711,18:30:24,20160419,3:34:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,210,77748,6,EPS,0.03,20160630,20160711,6:45:14,20160419,6:15:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,873,142116,6,EPS,0.02,20160630,20160712,1:08:10,20160419,2:58:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,220,114459,6,EPS,0.03,20160630,20160712,3:21:05,20160419,2:21:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,3369,147369,6,EPS,0.03,20160630,20160713,18:47:45,20160419,4:06:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,3807,54310,6,EPS,0.03,20160630,20160714,11:35:38,20160419,10:10:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,1549,78488,6,EPS,0.02,20160630,20160715,6:17:00,20160419,2:31:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,930,85902,6,EPS,0.02,20160630,20160715,0:07:37,20160419,7:25:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,100,114392,6,EPS,0.117,20160630,20160715,18:15:20,20160419,4:02:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160419,2628,22953,6,EPS,0.02,20160630,20160715,9:09:10,20160419,6:55:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160525,2899,73430,6,EPS,0.04,20160630,20160630,5:42:19,20160525,5:33:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160701,1951,56585,6,EPS,0.02,20160630,20160715,5:19:02,20160701,5:04:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160714,238,71040,6,EPS,0.03,20160630,20160714,6:34:15,20160714,6:33:00,0.09,20160718,16:01:00
NFLX,NETFLIX INC.,20160718,31,110711,6,EPS,0.05,20160930,20160719,5:25:00,20160718,0:00:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160718,899,113333,6,EPS,0.05,20160930,20161013,0:05:45,20160718,22:01:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160718,954,19787,6,EPS,0.05,20160930,20161014,9:01:00,20160718,20:30:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,3807,54310,6,EPS,0.06,20160930,20160719,2:45:11,20160718,22:23:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,930,114980,6,EPS,0.03,20160930,20161013,23:36:53,20160718,23:25:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,260,80523,6,EPS,0.05,20160930,20161013,17:16:45,20160718,23:16:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,98,80183,6,EPS,0.05,20160930,20160719,9:19:08,20160719,5:20:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,3323,57008,6,EPS,0.09,20160930,20160719,10:29:01,20160719,6:13:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,100,114392,6,EPS,0.122,20160930,20160719,4:04:00,20160719,4:04:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,1549,78488,6,EPS,0.06,20160930,20160719,3:01:38,20160719,2:30:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,42,125888,6,EPS,0.05,20160930,20160726,16:38:09,20160719,0:21:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,2628,22953,6,EPS,-0.55,20160930,20160825,10:45:51,20160719,6:31:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,220,114459,6,EPS,0.06,20160930,20160906,3:03:41,20160719,2:31:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,118,72088,6,EPS,0.05,20160930,20160912,18:01:30,20160719,1:30:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,2394,106603,6,EPS,0.04,20160930,20160913,8:48:27,20160719,8:34:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,183,120988,6,EPS,0.11,20160930,20160929,3:15:20,20160719,1:51:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,238,71040,6,EPS,0.05,20160930,20161005,6:04:09,20160719,6:45:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,29,149065,6,EPS,0.07,20160930,20161010,23:54:39,20160719,1:25:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,2502,125796,6,EPS,0.04,20160930,20161010,3:23:57,20160719,5:45:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,206,105367,6,EPS,0.05,20160930,20161011,2:04:12,20160719,1:36:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,192,81118,6,EPS,0.05,20160930,20161012,0:14:28,20160719,7:13:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,3369,147369,6,EPS,0.07,20160930,20161012,20:23:12,20160719,4:01:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,228,137026,6,EPS,0.11,20160930,20161013,21:26:25,20160719,0:30:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,210,77748,6,EPS,0.07,20160930,20161013,6:29:50,20160719,6:19:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,1267,87229,6,EPS,0.05,20160930,20161013,23:12:44,20160719,0:01:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,873,142116,6,EPS,0.04,20160930,20161014,3:06:13,20160719,1:21:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160719,3477,119704,6,EPS,0.05,20160930,20161014,14:21:06,20160719,6:00:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160720,2899,73430,6,EPS,0.13,20160930,20161012,5:39:05,20160720,5:34:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160721,89,82010,6,EPS,0.06,20160930,20160914,13:34:03,20160719,6:06:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160725,3856,183261,6,EPS,0.05,20160930,20160725,6:19:02,20160721,4:29:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160725,3374,131848,6,EPS,0.03,20160930,20160725,17:28:18,20160725,13:42:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160818,3374,131848,6,EPS,0.04,20160930,20160818,5:42:58,20160818,5:32:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160828,31,110711,6,EPS,0.04,20160930,20160828,23:02:58,20160826,0:00:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160829,3775,118746,6,EPS,0.06,20160930,20161013,22:41:38,20160829,7:00:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20161005,4201,71755,6,EPS,0.06,20160930,20161017,15:30:56,20161004,16:44:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20161005,1549,78488,6,EPS,0.05,20160930,20161005,6:16:38,20161005,5:46:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20161010,157,110140,6,EPS,0.04,20160930,20161010,23:08:19,20161009,18:03:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20161011,3374,131848,6,EPS,0.05,20160930,20161011,5:27:10,20161011,5:16:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20161013,2628,22953,6,EPS,0.07,20160930,20161013,21:12:31,20161013,6:35:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20161017,100,114392,6,EPS,0.142,20160930,20161017,15:07:24,20160719,4:05:00,0.12,20161017,16:05:00
NFLX,NETFLIX INC.,20160120,3374,131848,1,EPS,0.05,20161231,20160120,2:19:24,20160119,22:24:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,899,113333,1,EPS,0.91,20161231,20160224,0:07:00,20160119,21:03:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,954,19787,1,EPS,0.35,20161231,20160412,21:41:36,20160119,20:45:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,260,80523,1,EPS,0.24,20161231,20160413,18:48:49,20160119,22:03:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,1267,87229,1,EPS,0.2,20161231,20160418,11:13:30,20160119,22:43:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,228,137026,1,EPS,0.42,20161231,20160714,2:51:42,20160119,20:50:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,930,85902,1,EPS,0.24,20161231,20160120,2:21:15,20160120,2:20:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,31,110711,1,EPS,0.25,20161231,20160120,7:32:13,20160120,0:00:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,3675,71755,1,EPS,0.3,20161231,20160120,7:18:03,20160120,7:13:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,3323,57008,1,EPS,0.27,20161231,20160120,4:45:21,20160120,0:43:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,3294,58063,1,EPS,0.42,20161231,20160120,11:55:17,20160120,8:56:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,3037,72001,1,EPS,0.22,20161231,20160120,5:08:01,20160120,0:12:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,2502,82890,1,EPS,0.14,20161231,20160120,8:21:40,20160120,6:48:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,238,71040,1,EPS,0.36,20161231,20160120,8:19:27,20160120,6:45:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,206,105367,1,EPS,0.21,20161231,20160120,6:49:46,20160120,1:39:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,98,80183,1,EPS,0.1,20161231,20160120,8:16:56,20160120,4:17:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,873,142116,1,EPS,0.26,20161231,20160205,2:43:39,20160120,2:46:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,89,82010,1,EPS,0.36,20161231,20160302,11:25:29,20160120,6:09:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,183,120988,1,EPS,0.57,20161231,20160310,3:06:13,20160120,4:03:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,118,72088,1,EPS,0.37,20161231,20160314,18:11:04,20160120,1:30:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,192,81118,1,EPS,0.29,20161231,20160321,20:16:30,20160120,0:19:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,100,114392,1,EPS,0.48,20161231,20160328,13:46:19,20160120,4:01:00,0.43,20170118,16:05:00
NFLX,NETFLIX INC.,20160120,464,9584,1,EPS,0.26,20161231,20160411,6:07:17,20160120,7:27:00,0.43,20170118,16:05:00
